Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AvgWorkingHours,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
45,0,2,21,1,1462,1,3,22890,4.0,13,0,9.0,3,3,0,2,2,3,1.0,3.0,3.0,8.010291179166668,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37,1,2,2,3,1463,1,1,40010,6.0,11,1,17.0,2,1,0,0,3,3,1.0,3.0,3.0,7.1207058680555555,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39,0,2,22,3,1464,0,1,129650,0.0,19,1,20.0,2,19,11,8,3,3,3.0,3.0,3.0,7.388473419444445,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
29,0,1,4,3,1465,0,2,35390,1.0,18,0,6.0,2,6,1,5,2,3,3.0,4.0,3.0,7.298881915277778,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
42,0,1,5,4,1466,0,1,60290,3.0,17,1,10.0,5,3,0,2,3,3,4.0,1.0,3.0,8.485629017222221,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
29,0,1,2,4,1467,1,1,26790,2.0,15,0,10.0,2,3,0,2,2,3,4.0,4.0,3.0,6.099508003611112,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25,0,1,25,2,1468,1,2,37020,0.0,20,0,5.0,4,4,1,2,3,4,1.0,3.0,3.0,7.696410608055555,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42,0,1,18,2,1469,1,1,23980,0.0,14,1,10.0,2,9,7,8,2,3,4.0,2.728246013667426,3.0,9.515560072222222,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
40,0,1,28,3,1470,1,2,54680,0.0,12,0,22.0,6,21,3,9,4,3,1.0,3.0,3.0,7.036408381944445,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
51,0,1,6,2,1471,0,1,131160,1.0,11,0,1.0,6,1,0,0,3,3,3.0,4.0,2.7614364135407135,7.409417024166667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,1,2,10,1,1472,0,1,41890,0.0,23,1,6.0,3,5,1,4,2,4,3.0,2.0,4.0,7.658033910277777,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,2,17,4,1473,1,4,193280,1.0,15,3,5.0,2,5,0,3,3,3,2.0,2.0,1.0,6.987566850833334,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
38,0,0,2,5,1474,1,3,83210,3.0,11,3,13.0,5,8,7,5,2,3,4.0,4.0,3.0,7.204082491388889,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,0,1,10,1,1475,1,1,23420,4.0,12,2,9.0,2,6,0,4,3,3,4.0,1.0,3.0,8.008520135833333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
46,0,1,8,3,1476,0,4,40710,3.0,13,0,28.0,5,7,7,7,3,3,3.0,2.0,2.0,10.774994038888888,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,1,1,11,2,1477,1,2,58130,2.0,20,1,5.0,2,0,0,0,3,4,2.7236031927023947,3.0,1.0,6.909532163611111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
29,0,1,18,3,1478,1,2,31430,2.0,22,3,10.0,2,0,0,0,3,4,1.0,2.0,3.0,6.717725035,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31,0,1,1,3,1479,1,3,20440,0.0,21,0,10.0,2,9,7,8,3,4,2.0,4.0,3.0,7.214617446388889,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,0,0,7,4,1480,0,4,134640,1.0,13,1,6.0,2,6,1,5,3,3,2.0,1.0,3.0,7.128381020277778,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
45,0,1,17,2,1481,1,2,79910,0.0,13,2,21.0,2,20,4,10,2,3,3.0,4.0,3.0,8.3982379225,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
36,0,1,28,1,1482,1,1,33770,0.0,12,2,16.0,2,15,10,11,3,3,4.0,4.0,3.0,7.075151406666667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,0,1,14,4,1483,0,1,55380,0.0,17,0,37.0,2,36,4,13,3,3,4.0,1.0,3.0,9.29565813722222,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,1,0,1,1,1484,1,1,57620,1.0,11,2,10.0,4,10,9,9,2,3,1.0,2.0,2.0,9.446140955,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,0,1,1,3,1485,1,1,25920,1.0,14,0,5.0,2,5,0,4,3,3,4.0,4.0,2.0,6.1162403380555554,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,0,1,1,3,1486,1,2,53460,4.0,11,0,7.0,2,5,0,1,3,3,3.0,4.0,4.0,6.704287836944444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,0,1,3,2,1487,1,1,42130,1.0,12,3,3.0,3,3,1,0,2,3,4.0,3.0,4.0,6.604979990555555,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37,0,0,1,3,1488,1,2,41270,2.0,13,1,15.0,2,5,0,2,3,3,1.0,4.0,3.0,11.019594467777777,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,0,1,7,4,1489,1,1,24380,7.0,16,0,10.0,5,7,6,2,2,3,2.0,2.0,2.0,6.9847222222222225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,1,8,3,1490,0,1,68700,1.0,11,1,8.0,5,8,7,7,3,3,1.0,1.0,3.0,9.286795224722221,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,0,2,1,4,1491,1,2,104470,1.0,18,0,6.0,3,6,1,4,3,3,3.0,2.0,1.0,7.601738128055556,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50,0,1,8,4,1492,1,1,96670,3.0,23,0,28.0,2,10,1,6,2,4,1.0,2.0,2.0,5.977067129444444,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,0,1,11,4,1493,0,2,21480,3.0,11,0,21.0,2,5,1,3,3,3,3.0,3.0,2.0,8.413626347777779,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,1,4,4,1494,1,1,89260,1.0,14,0,20.0,4,20,11,6,1,3,2.0,3.0,3.0,6.788833333333333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,0,2,16,4,1495,1,1,65130,1.0,11,1,10.0,2,10,0,9,3,3,2.0,4.0,2.0,7.062236111111111,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
55,0,1,1,4,1496,0,1,67990,3.0,11,0,12.0,2,10,0,8,3,3,2.0,4.0,3.0,9.410524425277776,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26,0,2,9,3,1497,0,1,162910,1.0,22,0,5.0,3,5,3,3,3,4,1.0,1.0,3.0,11.01479137361111,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,0,1,5,1,1498,1,1,27050,1.0,11,0,17.0,2,17,5,7,3,3,4.0,4.0,3.0,7.629000953611111,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
44,1,2,1,2,1499,1,2,103330,3.0,14,1,19.0,2,1,0,0,2,3,4.0,3.0,1.0,11.000575998055556,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,0,1,2,3,1500,0,1,44480,9.0,12,0,10.0,3,2,1,2,2,3,4.0,4.0,3.0,6.820862029166666,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,1,1,4,3,1501,1,3,68540,2.0,11,0,5.0,5,3,0,2,2,3,1.0,2.0,3.0,10.109967811111112,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,0,1,7,3,1502,1,1,96370,1.0,13,0,5.0,6,5,0,2,2,3,4.0,4.0,3.0,6.702303050833333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
49,0,2,1,1,1503,0,2,35910,9.0,13,0,22.0,2,3,1,2,3,3,3.0,1.0,3.0,10.487479338611111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36,0,1,5,3,1504,1,3,54050,4.0,14,0,10.0,2,8,7,7,3,3,3.0,2.0,3.0,6.193597768055556,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31,0,2,9,4,1505,1,1,46840,1.0,16,1,2.0,4,2,2,2,3,3,4.0,2.0,2.0,6.607998817777777,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,1,1,8,3,1506,1,2,157870,1.0,12,2,8.0,5,8,7,4,3,3,4.0,4.0,3.0,10.2602642825,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
37,0,2,9,1,1507,1,1,15140,1.0,14,0,4.0,3,4,1,2,3,3,2.0,4.0,2.0,9.995476680277779,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
42,0,2,2,2,1508,1,3,29560,5.0,13,0,23.0,2,20,4,8,3,3,3.0,2.0,4.0,5.992563025000001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18,1,1,1,4,1509,1,1,23350,1.0,14,2,0.0,3,0,0,0,2,3,3.0,3.0,3.0,6.816210488333333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,0,1,20,2,1510,1,1,51540,0.0,19,0,12.0,2,11,6,9,2,3,3.0,2.0,2.0,7.7200969825,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,0,2,8,3,1511,0,3,69620,4.0,12,2,4.0,2,1,0,0,2,3,3.0,4.0,3.0,7.1858321358333335,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
51,0,1,2,3,1512,1,2,56750,5.0,13,0,13.0,2,4,1,2,2,3,4.0,2.0,3.0,7.571935990277778,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,0,1,29,1,1513,1,1,23790,1.0,12,0,22.0,6,22,0,4,3,3,4.0,2.0,3.0,6.877735507222223,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,0,1,7,3,1514,1,1,38120,1.0,15,0,0.0,3,0,0,0,3,3,4.0,3.0,3.0,6.992057656388889,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,0,1,9,3,1515,1,1,46480,0.0,23,2,9.0,2,8,0,7,2,4,2.0,1.0,3.0,7.170924782777777,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
31,0,1,8,1,1516,1,1,29360,4.0,12,1,10.0,2,8,7,7,3,3,2.0,4.0,2.0,7.164225083333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
39,0,1,5,4,1517,0,2,21050,0.0,20,0,19.0,3,18,3,7,3,4,3.0,4.0,2.0,7.6038314175,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,0,0,5,4,1518,1,1,85780,7.0,21,0,11.279936378095888,4,9,0,8,3,4,2.0,2.0,3.0,7.817613035,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,0,1,2,3,1519,1,2,27060,1.0,21,1,13.0,4,13,4,8,3,4,4.0,3.0,2.0,6.989849587499999,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
38,0,1,5,2,1520,0,3,63840,3.0,19,2,19.0,4,10,0,1,2,3,1.0,2.0,3.0,6.903497307777777,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
58,0,0,2,3,1521,1,2,39680,2.0,13,2,12.0,3,5,1,2,2,3,4.0,3.0,3.0,10.920237927777778,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,1,20,1,1522,0,3,99070,2.6948303347756775,13,1,6.0,3,5,0,3,2,3,3.0,4.0,3.0,9.106765306111111,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
31,0,1,7,4,1523,1,2,132250,3.0,21,1,9.0,2,2,1,0,3,4,1.0,1.0,3.0,6.793423095555556,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
45,0,2,3,1,1524,0,1,35400,1.0,13,0,24.0,6,24,9,11,3,3,1.0,1.0,3.0,7.290649678333334,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,0,1,16,4,1525,0,2,28040,0.0,19,2,3.0,0,2,2,2,3,3,3.0,4.0,1.0,8.603252650833333,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,0,2,9,3,1526,1,4,193920,6.0,12,1,12.0,3,10,8,8,3,3,4.0,2.0,3.0,6.794387464166666,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39,0,1,1,4,1527,1,1,196650,1.0,22,1,21.0,6,21,11,10,3,4,3.0,1.0,3.0,10.980500929722222,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,0,2,7,4,1528,1,4,24390,0.0,15,0,9.0,2,8,1,7,3,3,3.0,4.0,3.0,7.724989711666667,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
49,0,1,1,3,1529,1,3,73140,7.0,22,0,25.0,2,7,0,7,3,4,3.0,3.0,3.0,9.971033057777777,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52,1,1,7,1,1530,0,2,47740,2.0,18,1,11.0,2,8,7,7,3,3,3.0,2.0,2.0,7.8770228213888895,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1,15,4,1531,1,3,39020,1.0,22,0,4.0,2,4,1,2,3,4,3.0,2.0,2.0,10.7137312925,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
32,0,1,1,3,1532,1,3,26620,1.0,11,1,13.0,6,13,11,9,4,3,3.0,2.0,3.0,10.537320048055555,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1,13,2,1533,0,4,28560,1.0,12,2,5.0,5,5,0,4,4,3,4.0,3.0,3.0,10.101125910555556,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
31,0,1,24,3,1534,1,2,10810,4.0,11,3,13.0,4,7,1,7,4,3,4.0,4.0,2.7614364135407135,6.600159069166667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,7,3,1535,1,2,24720,7.0,13,0,10.0,2,7,0,7,3,3,1.0,4.0,2.0,7.516145075,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,1,1,9,4,1536,1,1,56730,5.0,14,1,5.0,4,3,2,2,2,3,1.0,4.0,2.0,10.71112560361111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
30,0,1,13,3,1537,0,4,41970,1.0,13,0,11.0,3,10,1,9,3,3,4.0,4.0,3.0,6.2029113475,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,2,2,1,1538,0,1,97130,1.0,17,0,10.0,5,10,8,9,2,3,3.0,3.0,3.0,6.6084375,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,0,2,19,4,1539,0,1,20620,1.0,13,0,21.0,4,21,13,3,3,3,3.0,4.0,3.0,6.060223404166666,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
39,1,1,1,1,1540,0,1,42840,4.0,17,1,12.0,0,1,0,0,3,3,4.0,3.0,2.0,10.006788415833334,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
33,0,2,4,2,1541,1,4,47880,3.0,11,1,9.0,0,7,0,1,3,3,2.0,4.0,2.0,7.391962404166666,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,0,1,4,3,1542,0,2,59060,4.0,23,0,21.0,4,3,1,1,4,4,4.0,3.0,3.0,6.526635049444445,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,0,2,14,3,1543,0,5,38860,1.0,17,2,9.0,2,9,0,0,3,3,3.0,3.0,4.0,6.352892511944445,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27,0,0,2,3,1544,1,1,168230,0.0,17,0,6.0,3,5,1,4,3,3,3.0,2.0,3.0,9.278894849722223,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54,0,2,1,4,1545,1,2,29330,3.0,12,2,20.0,2,4,0,3,3,3,4.0,3.0,2.0,6.092101769722222,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,0,1,7,2,1546,0,2,65000,8.0,23,0,10.0,3,1,0,0,3,4,3.0,1.0,2.0,7.203633101666666,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
45,0,1,3,1,1547,0,1,171740,9.0,14,1,12.0,6,10,9,8,3,3,4.0,4.0,3.0,7.1065255008333335,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
40,0,1,2,4,1548,1,4,50330,2.0,14,2,6.0,6,4,0,2,3,3,2.0,4.0,2.0,9.9051722925,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
29,1,1,29,3,1549,0,1,23070,1.0,13,1,7.0,0,7,0,7,3,3,2.0,1.0,2.0,10.492057362222221,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
29,0,1,8,3,1550,1,3,25870,0.0,22,2,4.0,3,3,2,2,3,4,2.0,4.0,3.0,6.909123116666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
30,0,1,10,3,1551,1,2,55070,1.0,12,2,10.0,2,10,1,2,2,3,4.0,3.0,3.0,7.615994585555555,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,0,1,11,2,1552,1,1,43930,1.0,18,1,8.0,2,8,0,7,2,3,2.0,2.0,3.0,6.110617283888889,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37,0,1,1,4,1553,1,2,133480,7.0,14,0,8.0,4,6,0,4,3,3,4.0,4.0,2.0,6.001789351666666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,1,28,4,1554,1,1,65830,0.0,12,0,12.0,1,11,2,9,3,3,3.0,4.0,3.0,9.012154194999999,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31,0,1,6,3,1555,0,3,81030,1.0,15,1,11.0,5,11,4,10,3,3,3.0,4.0,2.0,10.414085395277779,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
29,0,1,3,4,1556,1,3,39780,1.0,11,0,7.0,0,7,1,7,3,3,4.0,2.0,3.0,8.419563491944444,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,1,16,2,1557,1,3,25440,0.0,13,1,17.0,3,16,0,13,4,3,3.0,2.0,3.0,7.913552886944444,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
23,0,1,20,4,1558,1,1,53990,1.0,23,0,4.0,2,4,0,2,2,4,3.0,4.0,2.0,7.066395804444444,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,1,9,2,1559,0,1,54870,6.0,19,2,8.0,0,5,1,2,3,3,4.0,2.0,3.0,9.709064625833333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47,0,2,1,3,1560,0,2,68340,3.0,16,1,5.0,2,0,0,0,4,3,2.0,3.0,3.0,7.816196311666667,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
42,0,1,3,4,1561,1,1,10910,2.0,22,0,16.0,0,1,0,0,1,4,1.0,4.0,3.0,6.2935128577777775,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,0,0,22,4,1562,1,2,57360,1.0,22,0,4.0,1,4,0,2,2,4,4.0,3.0,2.0,6.319985935277778,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
42,0,1,7,4,1563,1,3,22260,0.0,12,1,4.0,3,3,1,0,2,3,3.0,3.0,3.0,8.805406445277777,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32,0,1,2,3,1564,1,2,57470,1.0,13,0,8.0,0,8,0,7,3,3,3.0,2.0,3.0,7.729661636944444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
48,0,1,13,4,1565,1,4,98540,3.0,16,1,15.0,2,0,0,0,2,3,1.0,3.0,1.0,7.294775870277778,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
37,0,1,8,5,1566,1,2,54670,4.0,12,0,13.0,2,7,6,7,3,3,3.0,1.0,3.0,10.803298171388889,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,0,0,25,4,1567,1,1,53800,7.0,21,1,4.0,0,2,2,2,3,4,4.0,3.0,4.0,10.400979840555555,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26,0,1,28,3,1568,0,5,51510,1.0,15,3,8.0,3,8,7,7,3,3,3.0,3.0,3.0,5.976393616944445,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
42,0,1,2,2,1569,0,1,21330,3.0,13,2,14.0,2,1,0,0,3,3,1.0,4.0,3.0,6.097275022777778,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
21,1,2,9,3,1570,0,4,178750,1.0,12,0,3.0,5,3,1,2,2,3,1.0,2.0,3.0,8.10188475638889,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36,0,0,28,3,1571,1,2,24320,4.0,22,0,7.0,4,1,0,0,1,4,4.0,4.0,3.0,7.292827339722223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
36,0,2,6,3,1572,0,2,47710,4.0,13,1,16.0,2,13,1,12,3,3,1.0,4.0,3.0,7.077489270277777,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57,0,1,21,4,1573,1,5,191610,2.0,18,0,15.0,2,3,1,2,1,3,4.0,3.0,3.0,6.3126069269444445,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,1,8,3,1574,1,2,50870,3.0,14,1,10.0,3,7,1,7,3,3,4.0,3.0,3.0,8.090185185000001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
21,0,0,1,5,1575,0,2,28630,1.0,14,0,3.0,2,3,2,2,1,3,1.0,4.0,2.0,7.978398692777778,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
33,1,1,28,2,1576,0,5,55610,1.0,21,1,1.0,3,1,0,0,1,4,4.0,3.0,3.0,10.495708218333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37,0,1,5,3,1577,1,4,21440,6.0,19,0,17.0,3,5,0,3,4,3,3.0,1.0,3.0,8.022877314722223,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,0,0,2,4,1578,0,2,30650,2.0,11,0,7.0,3,1,0,0,3,3,3.0,3.0,4.0,6.114069501388889,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
41,1,2,16,1,1579,0,1,28100,1.0,11,0,8.0,3,8,7,7,4,3,1.0,2.0,3.0,7.573262691388889,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
50,0,1,9,3,1580,0,3,98880,6.0,15,0,20.0,2,4,1,3,3,3,4.0,4.0,3.0,6.918520408055556,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
40,1,1,8,3,1581,0,1,86280,2.0,20,0,8.0,2,6,1,0,2,4,3.0,3.0,3.0,9.310365560277777,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,0,1,1,3,1582,1,4,28670,0.0,24,0,3.0,5,2,2,2,3,4,3.0,2.0,3.0,10.802310386388887,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,1,1,10,2,1583,1,1,53730,1.0,12,1,1.0,2,1,0,0,3,3,3.0,2.0,3.0,5.988076302222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29,0,1,1,3,1584,0,2,66670,9.0,12,1,6.0,6,3,1,2,4,3,4.0,4.0,3.0,7.785495620000001,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,0,1,29,3,1585,0,3,50030,9.0,15,0,10.0,2,1,0,0,3,3,3.0,2.0,3.0,7.712429690833334,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,0,1,2,3,1586,1,1,23670,1.0,12,1,5.0,2,5,0,4,3,3,4.0,2.0,3.0,6.210790314444444,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,0,1,2,2,1587,1,3,28580,1.0,12,0,7.0,2,7,0,7,2,3,2.0,4.0,3.0,7.085450354444445,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
49,0,1,2,3,1588,1,2,52040,8.0,14,1,26.0,3,5,0,0,3,3,2.0,3.0,3.0,7.795346618333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
51,0,1,1,2,1589,1,1,41050,4.0,22,1,18.0,2,7,0,7,3,4,3.0,4.0,2.0,7.598426313333333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,0,1,15,2,1590,1,1,96790,4.0,12,0,6.0,1,2,2,2,3,3,4.0,3.0,3.0,6.010319383055555,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,1,0,7,3,1591,1,1,56170,8.0,25,1,9.0,3,5,0,4,3,4,1.0,4.0,2.0,9.084938794722222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
55,0,1,26,3,1592,1,1,104480,2.0,13,0,30.0,3,5,1,2,3,3,3.0,4.0,3.0,8.690298309166666,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24,0,1,1,3,1593,0,5,28970,1.0,18,3,5.0,4,5,0,3,3,3,4.0,3.0,4.0,10.014321512777778,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,0,1,3,3,1594,0,2,59680,1.0,13,0,1.0,3,1,0,0,3,3,3.0,2.0,3.0,6.898669081944445,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,1,2,14,3,1595,1,2,75100,0.0,18,3,7.0,3,6,0,4,3,3,3.0,1.0,3.0,7.021446149999999,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,0,1,16,5,1596,1,1,29910,1.0,19,2,2.0,3,2,1,2,2,3,1.0,2.0,3.0,6.258094035555556,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36,0,1,1,3,1597,0,5,196360,1.0,12,1,10.0,3,10,9,0,3,3,2.0,3.0,2.7614364135407135,6.397392787499999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,1,2,3,2,1598,1,3,11290,9.0,19,0,3.0,2,1,0,0,2,3,3.0,4.0,3.0,8.186094702222222,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,1,10,1,1599,1,1,133410,1.0,14,1,18.0,3,18,12,17,3,3,4.0,1.0,2.0,6.464834960277778,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
